Bottle v0.12.13 server starting up (using WSGIRefServer())...
Listening on http://0.0.0.0:80/
Hit Ctrl-C to quit.

/home/skellert/anaconda2/lib/python2.7/site-packages/bs4/__init__.py:166: UserWarning: No parser was explicitly specified, so I'm using the best available HTML parser for this system ("lxml"). This usually isn't a problem, but if you run this code on another system, or in a different virtual environment, it may use a different parser and behave differently.

To get rid of this warning, change this:

 BeautifulSoup([your markup])

to this:

 BeautifulSoup([your markup], "lxml")

  markup_type=markup_type))
73.98.162.169 - - [07/Apr/2017 16:13:28] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:13:49] "GET /masters HTTP/1.1" 200 26784
128.138.65.138 - - [07/Apr/2017 16:13:50] "GET /masters HTTP/1.1" 200 26784
67.164.229.210 - - [07/Apr/2017 16:13:50] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:13:50] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:14:02] "GET /masters HTTP/1.1" 200 26784
73.98.162.169 - - [07/Apr/2017 16:14:03] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:14:21] "GET /masters HTTP/1.1" 200 26784
128.138.65.138 - - [07/Apr/2017 16:14:22] "GET /masters HTTP/1.1" 200 26784
67.164.229.210 - - [07/Apr/2017 16:14:22] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:14:22] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:14:35] "GET /masters HTTP/1.1" 200 26784
73.98.162.169 - - [07/Apr/2017 16:14:36] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:14:53] "GET /masters HTTP/1.1" 200 26784
128.138.65.138 - - [07/Apr/2017 16:14:54] "GET /masters HTTP/1.1" 200 26784
128.138.65.138 - - [07/Apr/2017 16:14:54] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:14:54] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:15:10] "GET /masters HTTP/1.1" 200 26784
73.98.162.169 - - [07/Apr/2017 16:15:11] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:15:25] "GET /masters HTTP/1.1" 200 26784
128.138.65.138 - - [07/Apr/2017 16:15:26] "GET /masters HTTP/1.1" 200 26784
67.164.229.210 - - [07/Apr/2017 16:15:26] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:15:26] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:15:44] "GET /masters HTTP/1.1" 200 26784
73.98.162.169 - - [07/Apr/2017 16:15:45] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:15:57] "GET /masters HTTP/1.1" 200 26784
128.138.65.138 - - [07/Apr/2017 16:15:58] "GET /masters HTTP/1.1" 200 26784
67.164.229.210 - - [07/Apr/2017 16:15:58] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:15:58] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:16:17] "GET /masters HTTP/1.1" 200 26784
73.98.162.169 - - [07/Apr/2017 16:16:18] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:16:29] "GET /masters HTTP/1.1" 200 26784
128.138.65.138 - - [07/Apr/2017 16:16:30] "GET /masters HTTP/1.1" 200 26788
67.164.229.210 - - [07/Apr/2017 16:16:30] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:16:31] "GET /static/score_graph.csv HTTP/1.1" 304 0
108.171.131.188 - - [07/Apr/2017 16:16:46] "GET /masters HTTP/1.1" 200 26782
108.171.131.188 - - [07/Apr/2017 16:16:47] "GET /static/score_graph.csv HTTP/1.1" 200 3008
73.98.162.169 - - [07/Apr/2017 16:16:51] "GET /masters HTTP/1.1" 200 26782
73.98.162.169 - - [07/Apr/2017 16:16:52] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:17:01] "GET /masters HTTP/1.1" 200 26782
128.138.65.138 - - [07/Apr/2017 16:17:02] "GET /masters HTTP/1.1" 200 26782
67.164.229.210 - - [07/Apr/2017 16:17:02] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:17:03] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:17:24] "GET /masters HTTP/1.1" 200 26782
67.164.229.210 - - [07/Apr/2017 16:17:34] "GET /masters HTTP/1.1" 200 26782
128.138.65.138 - - [07/Apr/2017 16:17:35] "GET /masters HTTP/1.1" 200 26782
67.164.229.210 - - [07/Apr/2017 16:17:36] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:18:06] "GET /masters HTTP/1.1" 200 26782
128.138.65.138 - - [07/Apr/2017 16:18:07] "GET /masters HTTP/1.1" 200 26782
73.98.162.169 - - [07/Apr/2017 16:18:07] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:18:07] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:18:08] "GET /masters HTTP/1.1" 200 26782
67.164.229.210 - - [07/Apr/2017 16:18:09] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:18:38] "GET /masters HTTP/1.1" 200 26782
73.98.162.169 - - [07/Apr/2017 16:18:39] "GET /masters HTTP/1.1" 200 26782
67.164.229.210 - - [07/Apr/2017 16:18:43] "GET /masters HTTP/1.1" 200 26782
67.164.229.210 - - [07/Apr/2017 16:18:43] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:19:10] "GET /masters HTTP/1.1" 200 26782
128.138.65.138 - - [07/Apr/2017 16:19:10] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:19:12] "GET /masters HTTP/1.1" 200 26782
73.98.162.169 - - [07/Apr/2017 16:19:14] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:19:15] "GET /masters HTTP/1.1" 200 26782
67.164.229.210 - - [07/Apr/2017 16:19:16] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:19:42] "GET /masters HTTP/1.1" 200 26782
73.98.162.169 - - [07/Apr/2017 16:19:46] "GET /masters HTTP/1.1" 200 26782
67.164.229.210 - - [07/Apr/2017 16:19:47] "GET /masters HTTP/1.1" 200 26782
67.164.229.210 - - [07/Apr/2017 16:19:52] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:20:14] "GET /masters HTTP/1.1" 200 26782
128.138.65.138 - - [07/Apr/2017 16:20:14] "GET /static/score_graph.csv HTTP/1.1" 200 3056
73.98.162.169 - - [07/Apr/2017 16:20:19] "GET /masters HTTP/1.1" 200 26782
73.98.162.169 - - [07/Apr/2017 16:20:20] "GET /static/score_graph.csv HTTP/1.1" 200 3056
67.164.229.210 - - [07/Apr/2017 16:20:23] "GET /masters HTTP/1.1" 200 26782
67.164.229.210 - - [07/Apr/2017 16:20:24] "GET /static/score_graph.csv HTTP/1.1" 200 3056
128.138.65.138 - - [07/Apr/2017 16:20:46] "GET /masters HTTP/1.1" 200 26782
128.138.65.138 - - [07/Apr/2017 16:20:47] "GET /static/score_graph.csv HTTP/1.1" 200 3056
73.98.162.169 - - [07/Apr/2017 16:20:52] "GET /masters HTTP/1.1" 200 26782
73.98.162.169 - - [07/Apr/2017 16:20:53] "GET /static/score_graph.csv HTTP/1.1" 200 3056
67.164.229.210 - - [07/Apr/2017 16:20:55] "GET /masters HTTP/1.1" 200 26782
67.164.229.210 - - [07/Apr/2017 16:20:55] "GET /static/score_graph.csv HTTP/1.1" 200 3056
128.138.65.138 - - [07/Apr/2017 16:21:18] "GET /masters HTTP/1.1" 200 26782
128.138.65.138 - - [07/Apr/2017 16:21:19] "GET /static/score_graph.csv HTTP/1.1" 200 3056
67.164.229.210 - - [07/Apr/2017 16:21:27] "GET /masters HTTP/1.1" 200 26782
73.98.162.169 - - [07/Apr/2017 16:21:28] "GET /masters HTTP/1.1" 200 26782
73.98.162.169 - - [07/Apr/2017 16:21:29] "GET /static/score_graph.csv HTTP/1.1" 200 3056
67.164.229.210 - - [07/Apr/2017 16:21:29] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:21:50] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:21:50] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:21:59] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:22:00] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:22:01] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:22:02] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:22:22] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:22:23] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:22:32] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:22:33] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:22:34] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:22:35] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:22:54] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:22:54] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:23:04] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:23:05] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:23:07] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:23:08] "GET /static/score_graph.csv HTTP/1.1" 304 0
107.77.111.86 - - [07/Apr/2017 16:23:18] "GET /masters HTTP/1.1" 200 26794
107.77.111.86 - - [07/Apr/2017 16:23:18] "GET /static/score_graph.csv HTTP/1.1" 200 3056
128.138.65.138 - - [07/Apr/2017 16:23:26] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:23:26] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:23:36] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:23:37] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:23:39] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:23:40] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:23:58] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:23:58] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:24:09] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:24:10] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:24:12] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:24:13] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:24:44] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:24:45] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:24:46] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:24:46] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:24:46] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:24:47] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:25:15] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:25:15] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:25:17] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:25:18] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:25:19] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:25:20] "GET /static/score_graph.csv HTTP/1.1" 304 0
107.77.111.86 - - [07/Apr/2017 16:25:44] "GET /masters HTTP/1.1" 200 26794
107.77.111.86 - - [07/Apr/2017 16:25:44] "GET /static/score_graph.csv HTTP/1.1" 304 0
107.77.111.86 - - [07/Apr/2017 16:25:44] "GET /static/score_graph.csv HTTP/1.1" 200 3056
128.138.65.138 - - [07/Apr/2017 16:25:47] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:25:48] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:25:49] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:25:49] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:25:53] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:25:54] "GET /static/score_graph.csv HTTP/1.1" 304 0
107.77.111.86 - - [07/Apr/2017 16:26:16] "GET /masters HTTP/1.1" 200 26794
107.77.111.86 - - [07/Apr/2017 16:26:16] "GET /static/score_graph.csv HTTP/1.1" 304 0
107.77.111.86 - - [07/Apr/2017 16:26:16] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:26:19] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:26:20] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:26:20] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:26:21] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:26:26] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:26:27] "GET /static/score_graph.csv HTTP/1.1" 304 0
107.77.111.86 - - [07/Apr/2017 16:26:47] "GET /masters HTTP/1.1" 200 26794
107.77.111.86 - - [07/Apr/2017 16:26:49] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:26:52] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:26:52] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:26:52] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:26:53] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:27:01] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:27:01] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:27:23] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:27:24] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:27:24] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:27:25] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:27:33] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:27:55] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:27:56] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:27:57] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:28:05] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:28:06] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:28:27] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:28:27] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:28:28] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:28:30] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:28:39] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:29:14] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:29:15] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:29:16] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:29:16] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:29:16] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:29:17] "GET /static/score_graph.csv HTTP/1.1" 304 0
107.77.111.86 - - [07/Apr/2017 16:29:28] "GET /masters HTTP/1.1" 200 26794
107.77.111.86 - - [07/Apr/2017 16:29:28] "GET /static/score_graph.csv HTTP/1.1" 200 3056
128.138.65.138 - - [07/Apr/2017 16:29:46] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:29:47] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:29:49] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:29:59] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:30:18] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:30:19] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:30:19] "GET /static/score_graph.csv HTTP/1.1" 200 3104
67.164.229.210 - - [07/Apr/2017 16:30:20] "GET /static/score_graph.csv HTTP/1.1" 200 3104
73.98.162.169 - - [07/Apr/2017 16:30:23] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:30:24] "GET /static/score_graph.csv HTTP/1.1" 200 3104
128.138.65.138 - - [07/Apr/2017 16:30:50] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:30:51] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:30:51] "GET /static/score_graph.csv HTTP/1.1" 200 3104
67.164.229.210 - - [07/Apr/2017 16:30:52] "GET /static/score_graph.csv HTTP/1.1" 200 3104
73.98.162.169 - - [07/Apr/2017 16:30:55] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:30:55] "GET /static/score_graph.csv HTTP/1.1" 200 3104
128.138.65.138 - - [07/Apr/2017 16:31:22] "GET /masters HTTP/1.1" 200 26794
128.138.65.138 - - [07/Apr/2017 16:31:22] "GET /static/score_graph.csv HTTP/1.1" 200 3104
67.164.229.210 - - [07/Apr/2017 16:31:24] "GET /masters HTTP/1.1" 200 26794
67.164.229.210 - - [07/Apr/2017 16:31:25] "GET /static/score_graph.csv HTTP/1.1" 200 3104
73.98.162.169 - - [07/Apr/2017 16:31:27] "GET /masters HTTP/1.1" 200 26794
73.98.162.169 - - [07/Apr/2017 16:31:28] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:31:54] "GET /masters HTTP/1.1" 200 26796
128.138.65.138 - - [07/Apr/2017 16:31:54] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:31:56] "GET /masters HTTP/1.1" 200 26796
67.164.229.210 - - [07/Apr/2017 16:31:56] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:32:00] "GET /masters HTTP/1.1" 200 26796
73.98.162.169 - - [07/Apr/2017 16:32:01] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.189.199.228 - - [07/Apr/2017 16:32:14] "GET /masters HTTP/1.1" 200 26796
73.189.199.228 - - [07/Apr/2017 16:32:15] "GET /static/score_graph.csv HTTP/1.1" 200 3104
128.138.65.138 - - [07/Apr/2017 16:32:26] "GET /masters HTTP/1.1" 200 26796
128.138.65.138 - - [07/Apr/2017 16:32:26] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:32:27] "GET /masters HTTP/1.1" 200 26796
73.98.162.169 - - [07/Apr/2017 16:32:33] "GET /masters HTTP/1.1" 200 26796
73.98.162.169 - - [07/Apr/2017 16:32:34] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:32:34] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.189.199.228 - - [07/Apr/2017 16:32:46] "GET /masters HTTP/1.1" 200 26796
73.189.199.228 - - [07/Apr/2017 16:32:47] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:32:58] "GET /masters HTTP/1.1" 200 26796
128.138.65.138 - - [07/Apr/2017 16:32:58] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:33:05] "GET /masters HTTP/1.1" 200 26796
73.98.162.169 - - [07/Apr/2017 16:33:06] "GET /masters HTTP/1.1" 200 26796
67.164.229.210 - - [07/Apr/2017 16:33:06] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:33:07] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:33:30] "GET /masters HTTP/1.1" 200 26796
128.138.65.138 - - [07/Apr/2017 16:33:31] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:33:37] "GET /masters HTTP/1.1" 200 26796
67.164.229.210 - - [07/Apr/2017 16:33:37] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:33:39] "GET /masters HTTP/1.1" 200 26796
73.98.162.169 - - [07/Apr/2017 16:33:40] "GET /static/score_graph.csv HTTP/1.1" 304 0
128.138.65.138 - - [07/Apr/2017 16:34:02] "GET /masters HTTP/1.1" 200 26796
128.138.65.138 - - [07/Apr/2017 16:34:02] "GET /static/score_graph.csv HTTP/1.1" 304 0
67.164.229.210 - - [07/Apr/2017 16:34:09] "GET /masters HTTP/1.1" 200 26796
67.164.229.210 - - [07/Apr/2017 16:34:09] "GET /static/score_graph.csv HTTP/1.1" 304 0
73.98.162.169 - - [07/Apr/2017 16:34:12] "GET /masters HTTP/1.1" 200 26796
73.98.162.169 - - [07/Apr/2017 16:34:13] "GET /static/score_graph.csv HTTP/1.1" 304 0
